animal,images,scientific_names,common_names,statusLabel
http://www.wikidata.org/entity/Q244813,http://commons.wikimedia.org/wiki/Special:FilePath/Ping%C3%BCino%20de%20El%20Cabo%20%28Spheniscus%20demersus%29%2C%20Playa%20de%20Boulders%2C%20Simon%27s%20Town%2C%20Sud%C3%A1frica%2C%202018-07-23%2C%20DD%2011.jpg,Spheniscus demersus,"African Penguin, black-footed penguin, Cape penguin, jackass penguin, South African penguin",Critically Endangered
http://www.wikidata.org/entity/Q246196,http://commons.wikimedia.org/wiki/Special:FilePath/Ctenosaura%20oaxacana%20-%20composite.jpg,Ctenosaura oaxacana,"Oaxaca Spiny-tailed Iguana, Oaxacan spiny-tailed iguana",Critically Endangered
http://www.wikidata.org/entity/Q247721,http://commons.wikimedia.org/wiki/Special:FilePath/Capensibufo%20rosei%2088542124.jpg,Capensibufo rosei,"Rose’s mountain toad, Rose’s Mountain Toadlet, Striped mountain toad",Critically Endangered
http://www.wikidata.org/entity/Q247745,http://commons.wikimedia.org/wiki/Special:FilePath/Laysan%20teal%20male.jpg,Anas laysanensis,"Laysan duck, Laysan Duck, Laysan Teal",Critically Endangered
http://www.wikidata.org/entity/Q248086,"http://commons.wikimedia.org/wiki/Special:FilePath/Vultures%20in%20the%20nest%2C%20Orchha%2C%20MP%2C%20India%20edit.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20vulture%20on%20cliff.jpg",Gyps indicus,Indian Vulture,Critically Endangered
http://www.wikidata.org/entity/Q250098,http://commons.wikimedia.org/wiki/Special:FilePath/COLE%20Curculionidae%20Hadramphus%20tuberculatus.png,Hadramphus tuberculatus,"Canterbury knobbed weevil, Canterbury Knobbled Weevil",Critically Endangered
http://www.wikidata.org/entity/Q253781,http://commons.wikimedia.org/wiki/Special:FilePath/Testudo%20kleinmanni.jpg,Testudo kleinmanni,"Egyptian tortoise, Egyptian Tortoise, Kleinmann's Tortoise, Leith's Tortoise",Critically Endangered
http://www.wikidata.org/entity/Q258271,http://commons.wikimedia.org/wiki/Special:FilePath/GymnoscopsInsularisKeulemans.jpg,Otus insularis,"Seychelles Scops Owl, Seychelles Scops-owl",Critically Endangered
http://www.wikidata.org/entity/Q260678,"http://commons.wikimedia.org/wiki/Special:FilePath/Rhynchobatus%20djiddensis.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Rhynchobatus%20djiddensis%20durban.jpg",Rhynchobatus djiddensis,"Giant guitarfish, Giant Guitarfish, Whitespotted Wedgefish",Critically Endangered
http://www.wikidata.org/entity/Q268501,http://commons.wikimedia.org/wiki/Special:FilePath/Crocodylus%20cataphractus%20faux-gavial%20d%27Afrique2.JPG,Mecistops cataphractus,"African Slender-snouted Crocodile, African slender-snouted crocodile, Slender-snouted Crocodile",Critically Endangered
http://www.wikidata.org/entity/Q269728,http://commons.wikimedia.org/wiki/Special:FilePath/Pangolin%20borneo.jpg,Manis javanica,"Malayan Pangolin, Sunda pangolin, Sunda Pangolin",Critically Endangered
http://www.wikidata.org/entity/Q272395,http://commons.wikimedia.org/wiki/Special:FilePath/OrinocoCrocodile.jpg,Crocodylus intermedius,"Orinoco crocodile, Orinoco Crocodile",Critically Endangered
http://www.wikidata.org/entity/Q272402,http://commons.wikimedia.org/wiki/Special:FilePath/Crocodylus%20mindorensis%20by%20Gregg%20Yan%2001.jpg,Crocodylus mindorensis,"Philippine crocodile, Philippines Crocodile",Critically Endangered
http://www.wikidata.org/entity/Q276067,http://commons.wikimedia.org/wiki/Special:FilePath/P%C3%A9trel%20noir%20fabien%20Jan%20SEOR.jpg,Pseudobulweria aterrima,"Mascarene Petrel, Réunion Petrel",Critically Endangered
http://www.wikidata.org/entity/Q277355,http://commons.wikimedia.org/wiki/Special:FilePath/Regent%20honeyeater%2C%20Xanthomyza%20phrygia%2C%20Sydney%2C%20Australia.%20Not%20the%20best%20picture%20on%20a%20cloudy%20day%20with%20crappy%20camera%2C%20but%20quite%20a%20striking%20bird.%20%2816445299203%29.jpg,Anthochaera phrygia,Regent Honeyeater,Critically Endangered
http://www.wikidata.org/entity/Q278132,"http://commons.wikimedia.org/wiki/Special:FilePath/CoturnicopsAyresiKeulemans.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/White-winged%20Flufftail%2C%20Middelpunt.jpg",Sarothrura ayresi,"White-winged Crake, White-winged Flufftail",Critically Endangered
http://www.wikidata.org/entity/Q278912,http://commons.wikimedia.org/wiki/Special:FilePath/Acinonyx%20jubatus%20venaticus%20350833012.jpg,Acinonyx jubatus venaticus,"Asiatic Cheetah, Iranian Cheetah",Critically Endangered
http://www.wikidata.org/entity/Q279307,http://commons.wikimedia.org/wiki/Special:FilePath/Sociable%20Lapwing%2C%20Korgalzhynskiy%2C%20Kazakhstan%201.jpg,Vanellus gregarius,"Sociable Lapwing, Sociable Plover",Critically Endangered
http://www.wikidata.org/entity/Q280590,"http://commons.wikimedia.org/wiki/Special:FilePath/Macaca%20nigra%20self-portrait%20large.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Crested%20Black%20Macaque%20%28Macaca%20nigra%29.jpg",Macaca nigra,"Gorontalo Macaque, Black Crested Macaque, Celebes Black Macaque, Celebes Crested Macaque, Celebes Macaque, Crested black macaque, Crested Black Macaque, Sulawesi Black Macaque, Sulawesi Macaque",Critically Endangered
http://www.wikidata.org/entity/Q280972,http://commons.wikimedia.org/wiki/Special:FilePath/Vipera%20wagneri%20%289%29.jpg,Montivipera wagneri,"Wagner's viper, Wagner's Viper",Critically Endangered
http://www.wikidata.org/entity/Q281040,http://commons.wikimedia.org/wiki/Special:FilePath/Masafuera%20Rayadito.jpg,Aphrastura masafuerae,"Mas Afuera Rayadito, Más Afuera Rayadito, Masafuera Rayadito",Critically Endangered
http://www.wikidata.org/entity/Q281874,"http://commons.wikimedia.org/wiki/Special:FilePath/2012-white-backed-vulture.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/White-backed%20Vulture%20Metrozoo%201.jpg",Gyps africanus,White-backed Vulture,Critically Endangered
http://www.wikidata.org/entity/Q282608,http://commons.wikimedia.org/wiki/Special:FilePath/Eutrichomyias%20rowleyi%2C%20Sangihe%2C%20Indonesia%20435260094.jpg,Eutrichomyias rowleyi,Caerulean Flycatcher,Critically Endangered
http://www.wikidata.org/entity/Q286483,http://commons.wikimedia.org/wiki/Special:FilePath/Nomascus%20concolor.jpg,Nomascus concolor,"Black Crested Gibbon, Black Gibbon, Black-crested gibbon, Concolor Gibbon, Crested Gibbon, Indochinese Gibbon",Critically Endangered
http://www.wikidata.org/entity/Q288072,http://commons.wikimedia.org/wiki/Special:FilePath/Naturalis%20Biodiversity%20Center%20-%20RMNH.MOL.264994%20-%20Partula%20%28Leptopartula%29%20arguta%20%28Pease%2C%201864%29%20-%20Partulidae%20-%20Mollusc%20shell.jpeg,Partula arguta,"Polynesian tree snail, Polynesian Tree Snail",Critically Endangered
http://www.wikidata.org/entity/Q288247,http://commons.wikimedia.org/wiki/Special:FilePath/Cheirolophus%20crassifolius%20Malta%20Dingli%20Cliffs%2007.jpg,Cheirolophus crassifolius,"Maltese centaury, Maltese rock-centaury",Critically Endangered
http://www.wikidata.org/entity/Q289408,http://commons.wikimedia.org/wiki/Special:FilePath/Agrotis-fasciata.jpg,Agrotis fasciata,Midway Noctuid Moth,Critically Endangered
http://www.wikidata.org/entity/Q289473,"http://commons.wikimedia.org/wiki/Special:FilePath/Araripe%20Manakin%20%281%29.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Araripe%20Manakin%20%28Antilophia%20bokermanni%29%20on%20nest.jpg",Antilophia bokermanni,"Araripe manakin, Araripe Manakin",Critically Endangered
http://www.wikidata.org/entity/Q289691,http://commons.wikimedia.org/wiki/Special:FilePath/Sphyrna%20corona-zygaena%20compare.jpg,Sphyrna corona,"Crown Shark, Mallethead Shark, Scalloped Bonnethead",Critically Endangered
http://www.wikidata.org/entity/Q290291,http://commons.wikimedia.org/wiki/Special:FilePath/Mammillaria%20marcosii.jpg,Mammillaria marcosii,Biznaguita,Critically Endangered
http://www.wikidata.org/entity/Q291103,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinopithecus%20brelichi%20Smit.jpg,Rhinopithecus brelichi,"Brelich’s Snub-nosed Monkey, Gray Snub-nosed Monkey, Grey snub-nosed monkey, Grey Snub-nosed Monkey, Guizhou Snub-nosed Monkey",Critically Endangered
http://www.wikidata.org/entity/Q291145,http://commons.wikimedia.org/wiki/Special:FilePath/Pereskia%20quisqueyana.JPG,Pereskia quisqueyana,Bayahibe rose,Critically Endangered
http://www.wikidata.org/entity/Q300955,http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%B6r%20-%20Sturgeon.jpg,Acipenser sturio,"sturgeon, Atlantic sturgeon, Atlantic Sturgeon, Baltic Sturgeon, Common Sturgeon",Critically Endangered
http://www.wikidata.org/entity/Q300964,http://commons.wikimedia.org/wiki/Special:FilePath/Bunolagus%20monticularis%20imported%20from%20iNaturalist%20photo%2015093370%20on%205%20February%202020%20%28cropped%29.jpg,Bunolagus monticularis,"Riverine Rabbit, Bushman Hare, Bushman Rabbit, Riverine rabbit",Critically Endangered
http://www.wikidata.org/entity/Q300997,"http://commons.wikimedia.org/wiki/Special:FilePath/Alosa%20alosa-Naturalis-PeterMaas.JPG, http://commons.wikimedia.org/wiki/Special:FilePath/Alosa%20alosa.jpg",Alosa alosa,"allis shad, Allis Shad",Critically Endangered
http://www.wikidata.org/entity/Q301042,http://commons.wikimedia.org/wiki/Special:FilePath/Leadbeater%27s%20Possum%2002%20Pengo.jpg,Gymnobelideus leadbeateri,"Leadbeater's Possum, Leadbeater’s possum, Leadbeater’s Possum",Critically Endangered
http://www.wikidata.org/entity/Q301044,http://commons.wikimedia.org/wiki/Special:FilePath/Dlouhohl%C3%A1vka%20mexick%C3%A1%209245u.jpg,Dermatemys mawii,"Central American river turtle, Central American River Turtle",Critically Endangered
http://www.wikidata.org/entity/Q301058,"http://commons.wikimedia.org/wiki/Special:FilePath/Epalzeorhynchos%20bicolor1.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Red-tailed%20black%20shark.jpg",Epalzeorhynchos bicolor,"Red Tailed Shark, Red-tailed Labeo, Redtail Shark, Redtail Sharkminnow, Redtailed black shark, Redtailed Black Shark",Critically Endangered
http://www.wikidata.org/entity/Q301089,http://commons.wikimedia.org/wiki/Special:FilePath/Padre%20Island%20National%20Seashore%20-%20Kemps%20Ridley%20Sea%20Turtle.jpg,Lepidochelys kempii,"Atlantic Ridley, Gulf Ridley, Kemp's Ridley, Kemp’s ridley turtle, kemps ridley, Mexican Ridley",Critically Endangered
http://www.wikidata.org/entity/Q301130,http://commons.wikimedia.org/wiki/Special:FilePath/Santamartamys%2C%20David%20Valle%20Martinez.jpg,Santamartamys rufodorsalis,"Red Crested Soft-furred Spiny Rat, Red Crested Tree Rat, Red-crested tree rat, Santa Marta Toro",Critically Endangered
http://www.wikidata.org/entity/Q301137,http://commons.wikimedia.org/wiki/Special:FilePath/Cyprinodon%20diabolis.jpg,Cyprinodon diabolis,"Devil's Hole Pupfish, Devils Hole Pupfish, Devil's Hole pupfish",Critically Endangered
http://www.wikidata.org/entity/Q301384,http://commons.wikimedia.org/wiki/Special:FilePath/Yellow%20Spotted%20Frog%20%28%22Litoria%22%20castanea%29.png,Litoria castanea,"Yellow-spotted bell frog, Yellow-spotted Tree Frog",Critically Endangered
http://www.wikidata.org/entity/Q301423,http://commons.wikimedia.org/wiki/Special:FilePath/Stutz-gelenkschildkroete-02.jpg,Kinixys homeana,"Home's Hinge-back Tortoise, Home's Hinged Tortoise, Home's Hinged-backed Tortoise, Home’s hinge-back tortoise",Critically Endangered
http://www.wikidata.org/entity/Q301446,http://commons.wikimedia.org/wiki/Special:FilePath/Cuora%20pani.jpg,Cuora pani,"Pan's box turtle, Pan's Box Turtle",Critically Endangered
http://www.wikidata.org/entity/Q301454,"http://commons.wikimedia.org/wiki/Special:FilePath/Cuora%20mccordi%20juvenile%201.JPG, http://commons.wikimedia.org/wiki/Special:FilePath/Mccordi3.jpg",Cuora mccordi,"McCord's Box Turtle, Mccord’s box turtle",Critically Endangered
http://www.wikidata.org/entity/Q301667,http://commons.wikimedia.org/wiki/Special:FilePath/PecheLez%20027.jpg,Cottus petiti,Chabot du Lez,Critically Endangered
http://www.wikidata.org/entity/Q301687,http://commons.wikimedia.org/wiki/Special:FilePath/Cuora%20yunnanensis.jpg,Cuora yunnanensis,"Yunnan box turtle, Yunnan Box Turtle",Critically Endangered
http://www.wikidata.org/entity/Q302076,http://commons.wikimedia.org/wiki/Special:FilePath/Cyclanorbis%20elegans%20%2829569930902%29.jpg,Cyclanorbis elegans,Nubian Flapshell Turtle,Critically Endangered
http://www.wikidata.org/entity/Q302214,http://commons.wikimedia.org/wiki/Special:FilePath/2024-03-29-Heosemys%20annandalii-3422.jpg,Heosemys annandalii,"Yellow-headed temple turtle, Yellow-headed Temple Turtle",Critically Endangered
http://www.wikidata.org/entity/Q302239,http://commons.wikimedia.org/wiki/Special:FilePath/Bekkohtombo0905.jpg,Libellula angelina,Bekko tombo,Critically Endangered
http://www.wikidata.org/entity/Q302451,http://commons.wikimedia.org/wiki/Special:FilePath/Gambusia%20hurtadoi.jpg,Gambusia hurtadoi,Crescent Gambusia,Critically Endangered
http://www.wikidata.org/entity/Q304547,http://commons.wikimedia.org/wiki/Special:FilePath/Chelodina%20mccordi%20-%20Karlsruhe%20Zoo%2001.jpg,Chelodina mccordi,"Roti Island snake-necked turtle, Roti Island Snake-necked Turtle",Critically Endangered
http://www.wikidata.org/entity/Q304573,http://commons.wikimedia.org/wiki/Special:FilePath/Itzelbolson1small.jpg,Gopherus flavomarginatus,"Bolson Tortoise, Mexican Giant Tortoise, Yellow-bordered tortoise, Yellow-bordered Tortoise",Critically Endangered
http://www.wikidata.org/entity/Q304683,http://commons.wikimedia.org/wiki/Special:FilePath/Konia%20eisentrauti%206784675.jpg,Konia eisentrauti,Konye,Critically Endangered
http://www.wikidata.org/entity/Q304965,http://commons.wikimedia.org/wiki/Special:FilePath/Galbi.jpg,Cuora galbinifrons,"Flowerback Box Turtle, Indochinese box turtle, Indochinese Box Turtle",Critically Endangered
http://www.wikidata.org/entity/Q305129,http://commons.wikimedia.org/wiki/Special:FilePath/Arthroleptides%20dutoiti%20reconstruction.png,Arthroleptides dutoiti,Du Toit's Torrent Frog,Critically Endangered
http://www.wikidata.org/entity/Q305588,http://commons.wikimedia.org/wiki/Special:FilePath/Cyclura%20pinguis2.jpg,Cyclura pinguis,"Anegada ground iguana, Anegada Ground Iguana, Anegada Island Iguana, Anegada Rock Iguana",Critically Endangered
http://www.wikidata.org/entity/Q305632,http://commons.wikimedia.org/wiki/Special:FilePath/Eleutherodactylus%20jasperi.jpg,Eleutherodactylus jasperi,"Cayey Robber Frog, Golden Coqui, Golden Coqui Frog",Critically Endangered
http://www.wikidata.org/entity/Q305805,http://commons.wikimedia.org/wiki/Special:FilePath/Cuora%20zhoui.jpg,Cuora zhoui,"Zhou's box turtle, Zhou's Box Turtle",Critically Endangered
http://www.wikidata.org/entity/Q305908,http://commons.wikimedia.org/wiki/Special:FilePath/Auro.jpg,Cuora aurocapitata,"Yellow-headed box turtle, Yellow-headed Box Turtle",Critically Endangered
http://www.wikidata.org/entity/Q305983,http://commons.wikimedia.org/wiki/Special:FilePath/Colophon%20primosi.jpg,Colophon primosi,Cape stag beetle,Critically Endangered
http://www.wikidata.org/entity/Q306148,http://commons.wikimedia.org/wiki/Special:FilePath/Dipodomys%20gravipes%2064346443%20%28cropped%29.jpg,Dipodomys gravipes,San Quintin Kangaroo Rat,Critically Endangered
http://www.wikidata.org/entity/Q306287,http://commons.wikimedia.org/wiki/Special:FilePath/Batagur%20trivittata.jpg,Batagur trivittata,"Burmese roofed turtle, Burmese Roofed Turtle",Critically Endangered
http://www.wikidata.org/entity/Q306321,http://commons.wikimedia.org/wiki/Special:FilePath/Batagur%20dhongoka%20Hardwicke.jpg,Batagur dhongoka,"Three-striped Roof Turtle, Three-striped roofed turtle, Three-striped Roofed Turtle",Critically Endangered
http://www.wikidata.org/entity/Q306355,http://commons.wikimedia.org/wiki/Special:FilePath/BatagurKachuga.jpg,Batagur kachuga,"Bengal Roof Turtle, Red-crowned roofed turtle, Red-crowned Roofed Turtle",Critically Endangered
http://www.wikidata.org/entity/Q306503,"http://commons.wikimedia.org/wiki/Special:FilePath/Astatotilapia%20latifasciata2.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Astatotilapia%20latifasciata.png",Haplochromis latifasciatus,Cichlid,Critically Endangered
http://www.wikidata.org/entity/Q306875,http://commons.wikimedia.org/wiki/Special:FilePath/Naturalis%20Biodiversity%20Center%20-%20RMNH.MOL.373814%20-%20Amastrella%20rubens%20%28Gould%2C%201845%29%20-%20Amastridae%20-%20Mollusc%20shell.jpeg,Amastra rubens,Amastrid land snail,Critically Endangered
http://www.wikidata.org/entity/Q306947,http://commons.wikimedia.org/wiki/Special:FilePath/Helix%20spirizona%20%28MNHN-IM-2012-36735%29%20001.jpeg,Amastra spirizona,Amastrid land snail,Critically Endangered
http://www.wikidata.org/entity/Q306944,http://commons.wikimedia.org/wiki/Special:FilePath/Dalhousie%20Goby%20Artists%20Interpretation.jpg,Chlamydogobius gloveri,"Dalhousie goby, Dalhousie Goby",Critically Endangered
http://www.wikidata.org/entity/Q307157,"http://commons.wikimedia.org/wiki/Special:FilePath/Gorillas%20in%20Uganda-1%2C%20by%20Fiver%20L%C3%B6cker.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Gorillas%20in%20Uganda-3%2C%20by%20Fiver%20L%C3%B6cker.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/I%27m%20sooooo%20tired.jpg",Gorilla beringei,"Eastern gorilla, Eastern Gorilla",Critically Endangered
http://www.wikidata.org/entity/Q307290,http://commons.wikimedia.org/wiki/Special:FilePath/Alasmidonta%20raveneliana.jpg,Alasmidonta raveneliana,"Appalachian elktoe, Appalachian Elktoe, Appalacian Elktoe",Critically Endangered
http://www.wikidata.org/entity/Q307448,http://commons.wikimedia.org/wiki/Special:FilePath/Zoological%20Illustrations%20Achatinella%20pulcherrima.jpg,Achatinella pulcherrima,Oahu tree snail,Critically Endangered
http://www.wikidata.org/entity/Q307710,http://commons.wikimedia.org/wiki/Special:FilePath/Dromus%20dromas%20%2810.3897-zse.90.8231%29%20Figure%201%20%28cropped%29.jpg,Dromus dromas,"Dromedary Naiad, Dromedary pearly mussel, Dromedary Pearly Mussel",Critically Endangered
http://www.wikidata.org/entity/Q308005,http://commons.wikimedia.org/wiki/Special:FilePath/Amblema%20neislerii%20First%20Cut-%20Other%20Side%20%285544613600%29.jpg,Amblema neislerii,Fat Threeridge,Critically Endangered
http://www.wikidata.org/entity/Q308127,http://commons.wikimedia.org/wiki/Special:FilePath/Characodon%20lateralis%20-%20AquaPorteDoree%2002.JPG,Characodon lateralis,Rainbow Goodeid,Critically Endangered
http://www.wikidata.org/entity/Q308236,http://commons.wikimedia.org/wiki/Special:FilePath/BrownFrogGrandBoisNationalPark.jpg,Eleutherodactylus semipalmatus,Foothill Robber Frog,Critically Endangered
http://www.wikidata.org/entity/Q308562,http://commons.wikimedia.org/wiki/Special:FilePath/Naturalis%20Biodiversity%20Center%20-%20RMNH.MOL.239209%20-%20Achatinella%20bellula%20Smith%2C%201873%20-%20Achatinellidae%20-%20Mollusc%20shell.jpeg,Achatinella bellula,Oahu tree snail,Critically Endangered
